id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
297531	00000000000000002795cbc0a315e9fb3df0b76b6ac3afab3685e9e0a9e5aba8	2014-04-25 00:00:49	2014-04-24 22:49:42	469838	469838	1879352	2	2	000000000000000000000000000010	9a57ac29c669d58ba57aef7c9b47669fdaedceefd6288ff2a05e9630d8974475	3980265258	419470732	6978842649.5924	00000000000000000000000000000000000000000000494abafb7c1cd76efa74	033b8a04040010a0f041124d696e656420627920425443204775696c642cfabe6d6df54df0afa1b5d9d06defcd66cd44d6f043a28f0a0570309f880725fb0996d97901000000000000000800314ece0b070000	947	0	2266	2542	447122195329	2192463.75	449622195329	2204722.5	17518441	85.9017	37306.1	0.1829	9326.51	0.0457	41845.288303683	2500000000	12258.75	2517518441	12344.6514	BTC Guild
297532	0000000000000000434059f62388abce17aa7e6dc88b665c9a5b91c9b527911c	2014-04-25 00:03:32	2014-04-24 22:51:37	122759	122759	491036	2	2	000000000000000000000000000010	69dc391f28ca7862f0a76d2c527e6de7005b5e583c519494411fa204cc1e2b21	1737024857	419470732	6978842649.5924	00000000000000000000000000000000000000000000494c5af5cc30bf294f67	033c8a04062f503253482f0456a659530871f7de2d0a2a00002e522cfabe6d6d10f0fe559f1aef3a4f66141dc115c0addbc879b9567a55700fe39c42a0bdf61a0400000000000000	194	0	638	566	154041628611	755343.125	156541628611	767601.875	2760601	13.5366	22531.7	0.1105	5632.91	0.0276	2020.6109220969	2500000000	12258.75	2502760601	12272.2871	GHash.IO
297533	0000000000000000773b7279aaca1606345437691043ecbb23e4f1b7d3e43052	2014-04-25 00:07:17	2014-04-24 23:26:05	140895	140895	563580	2	2	000000000000000000000000000010	7cd3193b582e12327dcdfec882b6fee73e8743ff82eae4ba780f36a8d1cdfd34	1121426730	419470732	6978842649.5924	00000000000000000000000000000000000000000000494dfaf01c44a6e3a45a	033d8a04062f503253482f0424a75953089d23b439037f6bd52e522cfabe6d6da40a4e1b5c305e56cac9fec4c2ab27069cc97f0b1cb5c856bc717ecb4f3a23900400000000000000	170	0	759	557	140033644550	686655	142533644550	698913.75	3261000	15.9903	23184.1	0.1137	5796.01	0.0284	5142.9039207871	2500000000	12258.75	2503261000	12274.7402	GHash.IO
297534	0000000000000000237a549626294ba924e1913afb60c1802caae1772262da60	2014-04-25 00:13:11	2014-04-24 23:37:02	160299	160299	641196	2	2	000000000000000000000000000010	76b349402175f1f07d2ffc0321630287bd3eb73788748a3501b2a83c510b24c4	3576439000	419470732	6978842649.5924	00000000000000000000000000000000000000000000494f9aea6c588e9df94d	033e8a040d00456c6967697573005359a868fabe6d6d34e6386bf0f0d3da73048c05a44f8b4fb11128e8299a74858cefa7c802aaefd10400000000000000002f737332322f00d0ef7007000000005e090000	304	0	747	994	108412527280	531600.8125	110912527280	543859.5625	6552022	32.1278	41853.4	0.2052	10463.3	0.0513	574.52292765249	2500000000	12258.75	2506552022	12290.8779	Eligius
297535	00000000000000002bf8dba15de74cd78a65296e03ae12dc286462c152ae7b33	2014-04-25 00:15:55	2014-04-24 23:43:29	105198	105198	420792	2	2	000000000000000000000000000010	4e63526d44f5ddd82d6ef20f1cbb649ec52590b7da572960a621ffba382fbb29	1015179553	419470732	6978842649.5924	0000000000000000000000000000000000000000000049513ae4bc6c76584e40	033f8a040d00456c6967697573005359a906fabe6d6de567c5922eeb2f45bac41bd20bbc079af206e31f5eaed37ffc4d39a13cd9382d0400000000000000002f737333352f00908ea207000000003c050000	140	0	460	850	137366767944	673577.9375	139866767944	685836.6875	2818991	13.8229	27694.7	0.1358	6923.68	0.034	3683.5540841396	2500000000	12258.75	2502818991	12272.5732	Eligius
297536	00000000000000001c6eaa255db6d93c417a2ac59052b6d78ea447e65dd8cba8	2014-04-25 00:35:26	2014-04-25 00:00:49	565629	565629	2262516	2	2	000000000000000000000000000010	0e896d43594d4e9a62135878babae2d2c5ee6a830631e3801e7c3d35155208eb	3466467332	419470732	6978842649.5924	000000000000000000000000000000000000000000004952dadf0c805e12a333	03408a04045359adcea5050000a2c90100	1024	0	2790	2939	621790563966	3048950	624290563966	3061208.75	16995005	83.335	30057.8	0.1474	7514.46	0.0368	14114.703959036	2500000000	12258.75	2516995005	12342.085	Unknown
297537	0000000000000000004c415ba68ea225739c89c70c625effb6db00bad233f834	2014-04-25 00:38:06	2014-04-25 00:03:32	239096	239096	956384	2	2	000000000000000000000000000010	7bdbf6421dc534d9c186735930e321ea2aa768f280b9fe38226ea0723703aede	3470490224	419470732	6978842649.5924	0000000000000000000000000000000000000000000049547ad95c9445ccf826	03418a04062f503253482f044bae595308bb5bb4395727987c2e522cfabe6d6de609dad0231d2c5a65515fbbe9d7d42290a0624328fc48da01853e90b7d6ec7b0400000000000000	162	0	1328	747	148542749887	728379.375	151042749887	740638.125	3670215	17.9969	15365.7	0.0753	3841.42	0.0188	5233.6209326179	2500000000	12258.75	2503670215	12276.7471	GHash.IO
297538	00000000000000001a21beee5a62714bd719cae158d73dcb0e8fbaf6cb6b684c	2014-04-25 00:53:16	2014-04-25 00:07:17	126753	126753	507012	2	2	000000000000000000000000000010	6a80f3b82ecd43484197a03662e16d10e8f3a415cae65de1c5549b032a14c848	2051729717	419470732	6978842649.5924	0000000000000000000000000000000000000000000049561ad3aca82d874d19	03428a04062f503253482f0420af5953082417de2d000000092e522cfabe6d6d7a30da58a7161f58d39ae486ec055e3eb437c6857962ab259a77ee470f592bf20400000000000000	200	0	670	504	135265301177	663273.4375	137765301177	675532.1875	3080939	15.1074	24352.4	0.1194	6088.09	0.0299	769.57257963853	2500000000	12258.75	2503080939	12273.8574	GHash.IO
297539	000000000000000045461b5b0f9866b6ef48499cef3433ccda9006f31b4420a5	2014-04-25 00:48:01	2014-04-25 00:13:11	182788	182788	731152	2	2	000000000000000000000000000010	0801c09ea834e55f3562b27a5e83bcc3ca2c66439825176235591ce9781b63c4	457961234	419470732	6978842649.5924	000000000000000000000000000000000000000000004957bacdfcbc1541a20c	03438a04062f503253482f04c3b0595308348ed94a525c00002e522cfabe6d6d1de8780bdb5d7418b839c008bd00506f0660860be231f967714a772999ca33590400000000000000	355	0	859	1032	184065905619	902567.1875	186565905619	914825.9375	6190128	30.3533	33909.6	0.1663	8477.4	0.0416	1709.8847088122	2500000000	12258.75	2506190128	12289.1035	GHash.IO
297540	00000000000000003d9295f5bd3b1d5558da2cab6f1d8042078eeeb454bec1b1	2014-04-25 00:54:19	2014-04-25 00:15:55	132438	132438	529752	2	2	000000000000000000000000000010	6432ccbee1d1c915b0860460948dd358744b2659cfac99d46bdafa17b924c04d	516113433	419470732	6978842649.5924	0000000000000000000000000000000000000000000049595ac84ccffcfbf6ff	03448a04062f503253482f0412b2595308c3acd8370b3b23ad2e522cfabe6d6d28db9c4a2c25bf23253be99d79d92a7d5f164c3c4a4a0a1adf536c34785b70a10400000000000000	251	0	659	590	92622344195	454173.6562	95122344195	466432.4062	4152597	20.3623	31411.5	0.154	7852.87	0.0385	302.3303510671	2500000000	12258.75	2504152597	12279.1123	GHash.IO
