id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
408057	00000000000000000433b3747bae5d9a2a9fe4108b357c61d57e40a86e030121	2016-04-20 00:24:37	2016-04-19 23:13:56	998203	998203	3992812	4	4	000000000000000000000000000100	06174a71cf9daa96250c878ef72304ba68bc8f1b1d08ddedc28ea4216ef40905	2374555713	403056459	178678307671.69	00000000000000000000000000000000000000000016e427e5555ca4b3698a1e	03f939061e4d696e656420627920416e74506f6f6c207363302033412737205716cc45bd1c00007f933100	3053	0	4606	6216	6482108423461	28039656	6484608423461	28050472	55664243	240.7868	55776.2	0.2413	13944.1	0.0603	49906.159703552	2500000000	10814.25	2555664243	11055.0371	AntPool
408058	000000000000000001b06ab1f8eb58c1a7a3542f38f612cbb3e911ad4453f73f	2016-04-20 00:37:43	2016-04-19 23:31:23	998225	998225	3992900	4	4	000000000000000000000000000100	a0c3d08a74d8b17544c14b1264af3a780518e80f199678da476f7c0aba324eac	1260668985	403056459	178678307671.69	00000000000000000000000000000000000000000016e4517f8d92349937bfd9	03fa3906000458cf1657046aefb80008fc6938addd9803000a425720537570706f727420384d200a666973686572206a696e78696e092f425720506f6f6c2f	1656	0	4929	4007	3151115731851	13630782	3153615731851	13641596	40708348	176.0921	40790.2	0.1764	10197.5	0.0441	7999.2994958296	2500000000	10814.25	2540708348	10990.3428	BW.COM
408059	000000000000000003713fb38864c5fee4a3b7230b5e5a6732eb2787133428d5	2016-04-20 00:38:56	2016-04-19 23:32:32	229	229	916	4	4	000000000000000000000000000100	5b463ba55eceded94da44f1c45e715a4852a7a21b3dfa70e4cda943a7964760d	614406199	403056459	178678307671.69	00000000000000000000000000000000000000000016e47b19c5c7c47f05f594	03fb39060004a1cf165704046a5e020862d359da890e00000a425720537570706f727420384d200a666973686572206a696e78696e092f425720506f6f6c2f	1	0	1	1	0	0	2500000000	10814.25	0	0	0	0	0	0	0	2500000000	10814.25	2500000000	10814.25	BW.COM
408060	0000000000000000058a13426f63efb3c7b7407fb2d60dbd5008ea6983ec55a9	2016-04-20 00:43:15	2016-04-19 23:49:36	998132	998132	3992528	4	4	000000000000000000000000000100	27e8c08914a2df5cfeb5412e62fe1c7cc5c838f5a1fb0a8250e47ff5aed6f2fd	2338104440	403056459	178678307671.69	00000000000000000000000000000000000000000016e4a4b3fdfd5464d42b4f	03fc39061f4d696e656420627920416e74506f6f6c20626a313520107a10ac205716d0a317070000974f0800	1073	0	4904	2754	1203775114817	5207170	1206275114817	5217984.5	25515313	110.3716	25568.5	0.1106	6392.12	0.0276	6165.1067800623	2500000000	10814.25	2525515313	10924.6221	AntPool
408061	000000000000000000e97334691c8a70a663db83d9eeb349a76a72819cbac0b5	2016-04-20 01:15:24	2016-04-19 23:54:12	998201	998201	3992804	536870912	20000000	100000000000000000000000000000	fe739ccf24cd4dab86933656b907f78b50360284762e2e8d1cd35bdd38511cca	4075399743	403056459	178678307671.69	00000000000000000000000000000000000000000016e4ce4e3632e44aa2610a	03fd3906041fd81657082800000600087ef6102f426974467572792f4249503130302f	3376	0	4524	6831	6778563655903	29322034	6781063655903	29332848	59212978	256.1376	59331.8	0.2567	14832.9	0.0642	30957.77434003	2500000000	10814.25	2559212978	11070.3877	BitFury
408062	000000000000000000241fbaeee568fb52e1f0961578409d67305e3eef06c01b	2016-04-20 01:23:51	2016-04-20 00:24:37	998155	998155	3992620	4	4	000000000000000000000000000100	45acc914f7afc32486f74cb945de05caf287bfcaa97a5ffba9ee28f55c686ae5	1723042879	403056459	178678307671.69	00000000000000000000000000000000000000000016e4f7e86e6874307096c5	03fe39061f4d696e656420627920416e74506f6f6c20626a31312009528126205716da27f51b0000aa4f1200	2216	0	2917	15657	38588949314220	166924224	38591449314220	166935040	30751152	133.0203	30814.5	0.1333	7703.63	0.0333	360293.59346014	2500000000	10814.25	2530751152	10947.2705	AntPool
408063	000000000000000000cbf7e47e0f7f2c7c3a42d2fdcd4a13fe51a1e7d60bee1e	2016-04-20 01:34:17	2016-04-20 00:37:43	998149	998149	3992596	4	4	000000000000000000000000000100	9b2b07935036f35ccea3b9f2b2572f1a8757d20a636678122b4dc597f9ba4e20	1327466050	403056459	178678307671.69	00000000000000000000000000000000000000000016e52182a69e04163ecc80	03ff39061f4d696e656420627920416e74506f6f6c20757361312022fadf01205716dc9772090000521a0084	1495	0	4184	4821	18049111670337	78075040	18051611670337	78085856	34069560	147.3747	34140	0.1477	8535	0.0369	31807.289836514	2500000000	10814.25	2534069560	10961.625	AntPool
408064	0000000000000000019869ea18c6325721d65ae34f435731fac8ed5dfbb7f319	2016-04-20 01:34:37	2016-04-20 00:38:56	565843	565843	2263372	805306368	30000000	110000000000000000000000000000	6aea653cc157f31d848bbc15ee9c6e85da2f008ba59f08a4e9258c42a6164dda	2701165848	403056459	178678307671.69	00000000000000000000000000000000000000000016e54b1cded393fc0d023b	03003a06fabe6d6d57a23c92c76040adab4dcc96eaf8a44f70d22dca59bcb35c69a241dc906db938010000000000000021650b000530c105e06c8c96f9042f736c7573682f	676	0	2335	2041	334523065529	1447046.5	337023065529	1457860.75	10074377	43.5787	17811.7	0.077	4452.91	0.0193	611.54225051249	2500000000	10814.25	2510074377	10857.8291	SlushPool
408065	000000000000000002b7fb94c1a692ae642fd6a18b80da03a39f5c690baa2abe	2016-04-20 01:37:30	2016-04-20 00:43:15	217216	217216	868864	4	4	000000000000000000000000000100	1163b13117532bee706e4804355bd06dd1503f1684874d6bff9d3eb0f6d979b7	2544983110	403056459	178678307671.69	00000000000000000000000000000000000000000016e574b7170923e1db37f6	03013a06fabe6d6d01735e56738c825d2d3ca84d1280fbd8a3938cc51f0a749aeba65dcad1d0fa380100000000000000216503003db038bf090000c2c1062f736c7573682f	295	0	1091	989	410383418886	1775195.625	412883418886	1786009.875	7240397	31.3198	33369.1	0.1443	8342.28	0.0361	5868.8478691912	2500000000	10814.25	2507240397	10845.5703	SlushPool
408066	000000000000000001dea9cff999edd46845f16643ade58fc6ccb67b4cff8727	2016-04-20 01:47:57	2016-04-20 01:15:24	999823	999823	3999292	4	4	000000000000000000000000000100	8e9087e56c4be83a3392eb306a981819d41f88e506d452a7f79a0d2404733e67	1438049109	403056459	178678307671.69	00000000000000000000000000000000000000000016e59e514f3eb3c7a96db1	03023a0637e4b883e5bda9e7a59ee4bb99e9b1bc4fdb61c21cee30e202b5cf5a618a428cac08bfdbf19d4c8b31fb2254f95fed9402000000f09f909f0f4d696e6564206279206c736e303030000000000000000000000000000000000000000000000000	1520	0	4348	3707	3382152389060	14630177	3384652389060	14640991	30934760	133.8145	30948.5	0.1339	7737.13	0.0335	5529.126339302	2500000000	10814.25	2530934760	10948.0645	F2Pool
408067	000000000000000003986179487a4a3372272560f5d8598d310e3280894946c9	2016-04-20 02:01:48	2016-04-20 01:23:51	957754	957754	3831016	4	4	000000000000000000000000000100	7504b6a89f02c5bac3bb96b20801bf75b4ecbf0a91b4928adddfc89eb2b49ef7	2151587002	403056459	178678307671.69	00000000000000000000000000000000000000000016e5c7eb877443ad77a36c	03033a06040ee316570901d806f82c1c1f0200072f425443432f20	1849	0	4420	4161	3143075366586	13596001	3145575366586	13606816	33984943	147.0087	35491.2	0.1535	8872.81	0.0384	44287.044521133	2500000000	10814.25	2533984943	10961.2588	BTCC Pool
408068	000000000000000001ccec3e51b5d021b35fe3c7f822623dddab35663121e92c	2016-04-20 02:04:58	2016-04-20 01:34:17	969169	969169	3876676	4	4	000000000000000000000000000100	a666b6cb736e76f2a42f5efa84c7b6c6b89f5aecd4da55d4212aaf9e996e0729	390979893	403056459	178678307671.69	00000000000000000000000000000000000000000016e5f185bfa9d39345d927	03043a0637e4b883e5bda9e7a59ee4bb99e9b1bc421b3df14a09cea3aaaf773fc92017b4677b2b8851b4a43bb3526199097a0c6a02000000f09f909f134d696e656420627920637133343134383538300000000000000000000000000000000000000000	565	0	3863	1173	876385706260	3790981.75	878885706260	3801796	16837557	72.8342	17378	0.0752	4344.5	0.0188	1995.7819315738	2500000000	10814.25	2516837557	10887.084	F2Pool
408069	00000000000000000065ffab410f481563eb50a0ee56c1fb95615cfbeb7b9bf4	2016-04-20 02:06:43	2016-04-20 01:34:37	146422	146422	585688	4	4	000000000000000000000000000100	ba6e23dc17020766f941274f1a760c8e97be17bacf52614362fbaa69a2f8f26a	1205891636	403056459	178678307671.69	00000000000000000000000000000000000000000016e61b1ff7df6379140ee2	03053a0637e4b883e5bda9e7a59ee4bb99e9b1bc7867caf8173f5f1458f41c812428e8483654637ffa2df50d104e36f009f5e57002000000f09f909f144d696e656420627920677768323030363131313900000000000000000000000000000000000000	207	0	624	459	300315711664	1299075.75	302815711664	1309890	4165136	18.0171	28497.9	0.1233	7124.47	0.0308	4111.6303557563	2500000000	10814.25	2504165136	10832.2676	F2Pool
408070	0000000000000000041c3f8dccbecee1c2123e7be880ead7fcd0ca3a8d7df473	2016-04-20 02:09:50	2016-04-20 01:37:30	261436	261436	1045744	4	4	000000000000000000000000000100	670c9f259a968817c7164205ba6de24bc7d35ce13cf49e14235e76d4cc524dad	350831930	403056459	178678307671.69	00000000000000000000000000000000000000000016e644ba3014f35ee2449d	03063a0637e4b883e5bda9e7a59ee4bb99e9b1bc29417f5f03aa7e98e163e28ec23b071187f0d4899614949201be3712439e0c0002000000f09f909f114d696e65642062792068617070797a6a7100000000000000000000000000000000000000000000	676	0	1193	1108	401703624529	1737649.375	404203624529	1748463.625	9530244	41.225	36490.9	0.1578	9122.71	0.0395	5163.8318507588	2500000000	10814.25	2509530244	10855.4756	F2Pool
408071	0000000000000000014f7757021c5afc3c96bf8182dd4d44a2e08ce4eb843941	2016-04-20 02:15:52	2016-04-20 01:47:57	588692	588692	2354768	4	4	000000000000000000000000000100	c5e6fa23b395ca4f407b90464a3291a32eb4f33c0d6e6bd092660be7ab22952c	3955617188	403056459	178678307671.69	00000000000000000000000000000000000000000016e66e54684a8344b07a58	03073a06ec4db103091ac8987601b8003f1a9c270a00202f425443432f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	993	0	2558	2313	1225845528631	5302640	1228345528631	5313454.5	23087483	99.8695	39235	0.1697	9808.75	0.0424	4391.6738252293	2500000000	10814.25	2523087483	10914.1201	BTCC Pool
408072	0000000000000000042a5fee9fa7c4db01a4bceb751b68aa3c13f664d4368064	2016-04-20 02:34:37	2016-04-20 02:01:48	998211	998211	3992844	4	4	000000000000000000000000000100	dcf0904560a258b3705a218a9d0a6654945019701809a45e3fa17031555059c0	757262813	403056459	178678307671.69	00000000000000000000000000000000000000000016e697eea080132a7eb013	03083a061f4d696e656420627920416e74506f6f6c20626a313520107a10ac205716eabdcd010000ddd02500	2267	0	4498	5069	3863028053106	16710301	3865528053106	16721115	35549081	153.7747	35620.4	0.1541	8905.09	0.0385	18023.537244887	2500000000	10814.25	2535549081	10968.0244	AntPool
408073	0000000000000000040a4cabc3daf2075d62330eddd5d901fd43f548b89c1a12	2016-04-20 02:49:21	2016-04-20 02:04:58	998209	998209	3992836	4	4	000000000000000000000000000100	28dce3dd41a194c2c8c0c16875475c8ff1cc653603d71e1ce13f86343584f674	196427196	403056459	178678307671.69	00000000000000000000000000000000000000000016e6c188d8b5a3104ce5ce	03093a06fabe6d6db3a5fa7a0f3502f51b757a2d68f0e6da2bc83d88ce16ff4d994e5208532b4984010000000000000001650b00116136e0bf1c0070d1042f736c7573682f	1664	0	4024	3574	3410670294122	14753537	3413170294122	14764351	35630640	154.1275	35703	0.1544	8925.76	0.0386	13959.16158859	2500000000	10814.25	2535630640	10968.3779	SlushPool
408074	0000000000000000039f5f98c1af1d4d742cb51d8422bfc6e94a3a1c20a3d9b6	2016-04-20 03:01:27	2016-04-20 02:06:43	999950	999950	3999800	4	4	000000000000000000000000000100	422199f884c983412cfe279b11bc55dcb2986eb99518cb74408cef82235f68e7	775784495	403056459	178678307671.69	00000000000000000000000000000000000000000016e6eb2310eb32f61b1b89	030a3a0637e4b883e5bda9e7a59ee4bb99e9b1bc41ed4b2917b91500016a78887863f450cc9462808d8cb79c08f8c8fabdbacfea02000000f09f909f144d696e656420627920717132383138353635303700000000000000000000000000000000000000	1271	0	3211	8249	2875441074364	12438296	2877941074364	12449110	32385808	140.0913	32396.1	0.1401	8099.03	0.035	10001.156581742	2500000000	10814.25	2532385808	10954.3418	F2Pool
408075	0000000000000000021d17fc6d336a4eb012c60108bdfb3b76cd80e0e1158d55	2016-04-20 03:16:07	2016-04-20 02:09:50	998189	998189	3992756	536870912	20000000	100000000000000000000000000000	13a67c7e03348cb05fa114ef662faeb1a87e7250e3e02510b00ed5c8c3221e15	3416080944	403056459	178678307671.69	00000000000000000000000000000000000000000016e714bd4920c2dbe95144	030b3a0600046af4165704122a751d0cff5f0157af470a5700060a870a636b706f6f6c182f426974436c7562204e6574776f726b2f5345475749542f	2139	0	4633	4492	3493541980018	15112015	3496041980018	15122829	41234358	178.3675	41318.6	0.1787	10329.7	0.0447	13714.250016911	2500000000	10814.25	2541234358	10992.6172	BitClub Network
408076	00000000000000000367722e8086dd64f5191649f0cd63c872c46103a7824fdc	2016-04-20 03:28:11	2016-04-20 02:15:52	999885	999885	3999540	4	4	000000000000000000000000000100	74f49ab92a6f54aec1b01490b689bf4e1dfe69a3ce250c1a512f080c808a3656	3520780242	403056459	178678307671.69	00000000000000000000000000000000000000000016e73e57815652c1b786ff	030c3a0637e4b883e5bda9e7a59ee4bb99e9b1bce2f2b53e2a60eab15c048cc85ecb578f67e6ebbafb949a2c1defca0112b773c802000000f09f909f0f4d696e656420627920626636367868000000000000000000000000000000000000000000000000	1957	0	4360	7928	2102554341333	9095019	2105054341333	9105834	34941776	151.1476	34955.2	0.1512	8738.79	0.0378	116028.67332096	2500000000	10814.25	2534941776	10965.3975	F2Pool
408077	0000000000000000007b815503729a000b35e12afd5c0be60cfe5b6b1a525681	2016-04-20 03:30:37	2016-04-20 02:34:37	999986	999986	3999944	4	4	000000000000000000000000000100	5dcf62178a74409c6a63d45e3b30995c945b02c1e5bc69d7cc87c8dc997a6f73	391231611	403056459	178678307671.69	00000000000000000000000000000000000000000016e767f1b98be2a785bcba	030d3a0637e4b883e5bda9e7a59ee4bb99e9b1bc8364299cd6daca3727f6511106d0cfa0cb3f76eb00b27d636262fd3d417865e202000000f09f909f0c4d696e656420627920737467000000000000000000000000000000000000000000000000000000	505	0	4114	2057	498371671704	2155806.5	500871671704	2166620.75	15511705	67.099	15516.1	0.0671	3879.02	0.0168	8630.0080653481	2500000000	10814.25	2515511705	10881.3496	F2Pool
408078	00000000000000000600cfd218525af5eae1fe65a463ac84bb1a4c3394bcfe74	2016-04-20 03:31:17	2016-04-20 02:49:21	998111	998111	3992444	536870912	20000000	100000000000000000000000000000	39b0dab370c61a3f6ae722bcb801db186c98e12ac8fe027d227b57e8adb4aed5	1653585137	403056459	178678307671.69	00000000000000000000000000000000000000000016e7918bf1c1728d53f275	030e3a0604faf7165708300000e2000206f4102f426974467572792f4249503130302f	493	0	4580	5802	403099618202	1743688	405599618202	1754502.25	9788811	42.3435	9809.33	0.0424	2452.33	0.0106	18607.76309691	2500000000	10814.25	2509788811	10856.5938	BitFury
