id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
524083	0000000000000000001afce6fda35e398799410c8796b2ecce33f9e0a9fbe26c	2018-05-24 00:20:12	2018-05-23 23:37:20	1216603	925512	3993139	536870912	20000000	100000000000000000000000000000	4f83d01bb3f23b268ed8c459ecc432a526c1d28eb1c060591859cae6becb682e	2344332465	390327465	4143878474754.2	000000000000000000000000000000000000000001d3c97bcab13d1ddf781688	0333ff07043d05065b2f44504f4f4c2e544f502f55532ffabe6d6de2da69593a44d879061e894a8674e259a91cedc63c960f0571d3c42a5d7b0ff20100000000000000496c74d43077020000000000	2882	1317	5283	7424	1962924465153	152889440	1964174465153	152986800	35829720	2790.7266	29458.6	2.2945	8968.89	0.6986	24294.638354332	1250000000	97360.75	1285829720	100151.4766	DPOOL
524084	00000000000000000014f5687ed2a80d77a1f6d57b68c6a32aa7e7cacddb5ca2	2018-05-24 00:24:43	2018-05-23 23:38:11	673718	507738	2196932	536870912	20000000	100000000000000000000000000000	715144c70f0d5cd3fb0c24a301b90c99c28582dd9e83a0d295136fa8515dc3f2	1246163550	390327465	4143878474754.2	000000000000000000000000000000000000000001d3cd40a0dd9f4c71a0462a	0334ff0700044a06065b04f945a7220cfc03055b517b0040000000000a2ef09f90882e12204b616e6f506f6f6c20283d4f2e4f3d2920	1442	559	3170	3305	411961367954	32087094	413211367954	32184454	7906298	615.8105	11740.6	0.9145	3598.65	0.2803	4013.4450746036	1250000000	97360.75	1257906298	97976.5625	KanoPool
524085	0000000000000000002c3fc92649a4ffbcb1c0a9c66425f492ca9e60bc5ddaa3	2018-05-24 00:38:08	2018-05-23 23:41:10	821909	696489	2911376	536870912	20000000	100000000000000000000000000000	21bc7fe7c92c2e54a89f285ea4f7e5a5ce63af944572296021669f528cffbcd6	3527296441	390327465	4143878474754.2	000000000000000000000000000000000000000001d3d105770a017b03c875cc	0335ff07fabe6d6d896787a25cdd93538b3bc33d0fb5f1aaadc3023face9851825b4b5ebffa3197901000000000000002965070137fa786fce1900f40a0b2f736c7573682f	1678	610	4114	3878	915049960074	71271960	916299960074	71369320	27665037	2154.791	33674.8	2.6229	9502.48	0.7401	14651.895590951	1250000000	97360.75	1277665037	99515.5391	SlushPool
524086	00000000000000000032c8f4cb6820e522813d48752e9ff148e9b93f2dd24625	2018-05-24 00:45:12	2018-05-23 23:45:27	448857	368485	1554312	536870912	20000000	100000000000000000000000000000	44d99a785e7888ce73a9f10e93c3b52f42f2eed519b789913df41058b1d7c849	2176738693	390327465	4143878474754.2	000000000000000000000000000000000000000001d3d4ca4d3663a995f0a56e	0336ff07fabe6d6d9c1e1db0a656f4fb5d9739f57545f30442a08188a52bbf46d2ef02f18644e93c01000000000000002965070138cb6a8ab40100130b0b2f736c7573682f	815	341	1622	4783	544321057229	42396404	545571057229	42493764	13513042	1052.512	30130.5	2.3468	8697.44	0.6774	5128.6083920094	1250000000	97360.75	1263513042	98413.2578	SlushPool
524087	00000000000000000020ed46261749ec1e6ce2ac03d67019bf6f1dab91c66449	2018-05-24 00:50:26	2018-05-23 23:48:09	377742	317024	1328814	536870912	20000000	100000000000000000000000000000	50d6cceb42d1a5adc9028bb5c560cec41711940b2bd3f79f0c3c62df3fc8f426	3008325578	390327465	4143878474754.2	000000000000000000000000000000000000000001d3d88f2362c5d82818d510	0337ff0704520c065b2f44504f4f4c2e544f502f434e2ffabe6d6de501111224dd9237a4a1371ad1bf81a0ba364d1519f5c6eae6a060f8f0ec56c801000000000000000758b3812aa3000000000000	641	249	1361	4140	546990897093	42604356	548240897093	42701716	8205841	639.1415	21742.4	1.6935	6178.5	0.4813	11012.773901619	1250000000	97360.75	1258205841	97999.8906	DPOOL
524088	0000000000000000001ed7bdc0dd5c1bb7105daaf9eec5783d4bf4a79b674653	2018-05-24 01:08:50	2018-05-24 00:20:12	1134767	942311	3961700	536870912	20000000	100000000000000000000000000000	c5967f77ef643d3d2c10bf6d0b4509d7856ce3d5e6cfb828247e660e815c9600	338553189	390327465	4143878474754.2	000000000000000000000000000000000000000001d3dc53f98f2806ba4104b2	0338ff0741d6c184298be37641d6c18428901b652f4254432e544f502ffabe6d6d483f6a6aceed35f94eb62abd2c7f0c55c15aaec64e8c0f17e67bc4ec43adb7ac8000000000000000e00007a88f57559500000000	2207	965	4638	8160	1761219993266	137178960	1762469993266	137276320	30322141	2361.749	26728.9	2.0819	7652.11	0.596	11985.0866713	1250000000	97360.75	1280322141	99722.5	BTC.TOP
524089	00000000000000000035b2a4adf85243f3bea3497acd2029b3bce8fc9ff9db9a	2018-05-24 01:10:16	2018-05-24 00:24:43	169964	149121	617327	536870912	20000000	100000000000000000000000000000	98bea8c077798ad413d77333f153ac77f7aae5d1d2741d64fa13a0d2f8da7a3e	816737812	390327465	4143878474754.2	000000000000000000000000000000000000000001d3e018cfbb8a354c693454	0339ff0704f810065b622f4254432e434f4d2ffabe6d6d3aff418b90bdff94a5c34d8157891f3b5b07fc72f1d2f5fc150f2036bf31b98501000000000000007186e17bab00002000000000	193	92	381	3096	235802112581	18366296	237052112581	18463656	1840294	143.3379	10848.2	0.8449	2985.84	0.2326	595.27802131246	1250000000	97360.75	1251840294	97504.0859	BTC.com
524090	00000000000000000038186f5b3d936920777929290155c7590cd368fe3d8ca6	2018-05-24 01:19:05	2018-05-24 00:38:08	872299	725024	3047371	536870912	20000000	100000000000000000000000000000	66d87efd93a8d415546ca87ce066590743a62a29a334426c918989081e2576a3	3736210717	390327465	4143878474754.2	000000000000000000000000000000000000000001d3e3dda5e7ec63de9163f6	033aff0741d6c184c315841641d6c184c24c63d12f4254432e544f502ffabe6d6d6e2f7faed2b75a46fc90c2129ea6ab9698f44471d2f11bbd4388dda4957e61eb8000000000000000fa0049130bfc000000000000	1078	373	3818	5253	430531885722	33533526	431781885722	33630884	20443619	1592.3248	23445.5	1.8262	6709.62	0.5226	5147.8125090333	1250000000	97360.75	1270443619	98953.0703	BTC.TOP
524091	0000000000000000000fe3b34347da76f22769441b0e681403c4613695541e11	2018-05-24 01:21:27	2018-05-24 00:45:12	146792	119887	506453	536870912	20000000	100000000000000000000000000000	195ca2f2dcd518df9d0be6a6118b61cf328df4ef75101ce44a3838b56c568721	235439945	390327465	4143878474754.2	000000000000000000000000000000000000000001d3e7a27c144e9270b99398	033bff07049713065b642f4254432e434f4d2ffabe6d6d9115851c01579dce1bea02ae586c5c2f0f57983ba3f187e5459072473ea46ae001000000000000003640ec1a0000237d909e0100	319	130	726	721	129429495952	10081082	130679495952	10178443	4548566	354.2814	31055.4	2.4188	8997.58	0.7008	108.46132402103	1250000000	97360.75	1254548566	97715.0312	BTC.com
524092	0000000000000000001d22f55356002ee376819c1a4dc5b50ed4dd0f421d3175	2018-05-24 01:22:27	2018-05-24 00:50:26	57647	48483	203096	536870912	20000000	100000000000000000000000000000	05945792d3b68749abee2d6dd7b584b643b35b9cc82702d522c95b345537aee2	2892880399	390327465	4143878474754.2	000000000000000000000000000000000000000001d3eb675240b0c102e1c33a	033cff07192f5669614254432f4d696e656420627920777a36363636362f2cfabe6d6dac51d3ab5c2a2da902b618023457e8e7feb47d300fb055b0c2fadc13adf830270400000000000000101644ca007403f0431df98facc9820100	145	58	275	315	18734359782	1459193	19984359782	1556553.75	1554246	121.058	27121.9	2.1125	7695.81	0.5994	82.064690163797	1250000000	97360.75	1251554246	97481.8047	ViaBTC
