id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
653356	000000000000000000002fde96c83f5f822f14e65c794561f6ddbb8f71a93c4e	2020-10-19 00:02:17	2020-10-18 22:27:29	1259845	912970	3998755	541065216	20400000	100000010000000000000000000000	024c3fe653421559a4463dced91a5c6f6eb3e55389b06bf983508b4ea52540dd	3736355382	386798414	19997335994446	000000000000000000000000000000000000000014d5a8b45e18572f231dce8e	032cf8092cfabe6d6d0d51c869532e3a1cc878ff36fcef86d0794e01633670b93123167ea4d82af72710000000f09f909f082f4632506f6f6c2f184d696e65642062792062716b3230303630353139393836310000000000000000000000050090916d01	2876	1868	5583	9630	922639075311	106093896	923264075311	106165768	63376206	7287.6045	50323.1	5.7866	15855.9	1.8233	179024.98605919	625000000	71868.5	688376206	79156.1016	F2Pool
653357	0000000000000000000859371c3f21f57b602cfa1b77a7bb67c704d1731d390f	2020-10-19 00:21:00	2020-10-18 22:29:51	1538240	818315	3993185	541065216	20400000	100000010000000000000000000000	d5dc31a0e796e16476de16b751dc4cd529cd122607de674929b905cbaba5f761	336004558	386798414	19997335994446	000000000000000000000000000000000000000014d5bae46e6427c91125ba34	032df80904ecdb8c5f2f4254432e434f4d2f426974646565722f425443fabe6d6d29f0a6877b9b870467476237231c647750495fa751b4f7d7c76b0c1f2e35fd72010000000000000002001af77f02d10100000000	2310	1640	5525	10054	3207941195154	368879872	3208566195154	368951744	54177012	6229.793	35227.8	4.0509	13571.5	1.5606	6615.556096833	625000000	71868.5	679177012	78098.2891	BTC.com
653358	0000000000000000000154d94bc86b0029cc9ec4f7d6a04a70fe52a1c2c2e4e3	2020-10-19 00:22:30	2020-10-18 23:06:10	1376671	874019	3998728	536928256	2000e000	100000000000001110000000000000	60ae08313a1ac13a3ef48058d2c8af544e4423f5aa42151e1b3fd05c47e93417	409731153	386798414	19997335994446	000000000000000000000000000000000000000014d5cd147eaff862ff2da5da	032ef8092cfabe6d6df059f107556f7979de8fa81fb440e702b4891c1e3f3d133056728feadc6bf8fa10000000f09f909f082f4632506f6f6c2f134d696e6564206279207361746f73686931323600000000000000000000000000000000050074050000	2254	1193	6542	5685	228284232125	26250312	228909232125	26322180	22376074	2573.0159	16259.2	1.8696	5598.22	0.6437	78250.414757971	625000000	71868.5	647376074	74441.5156	F2Pool
653359	0000000000000000000b7565df6517b5def0c3ffa1084ac39867a7e69317c38b	2020-10-19 00:41:13	2020-10-18 23:15:45	1426623	855559	3993300	545259520	20800000	100000100000000000000000000000	56b797f7920172e9247574b0f4f203611833b36d0cc96ea27bd9964f3419bc3f	376543404	386798414	19997335994446	000000000000000000000000000000000000000014d5df448efbc8fced359180	032ff8091c4d696e656420627920416e74506f6f6c363732b200830120564ec3b9fabe6d6dd86f907943cc001606a65a0e40adae0febaf71d50e0c40605a670d0317d7c6570200000000000000191200002dd60000	2413	1569	6374	7808	3269376859550	375944352	3270001859550	376016192	40560632	4664.0508	28438.9	3.2702	10160.8	1.1684	12863.646777528	625000000	71868.5	665560632	76532.5469	AntPool
653360	000000000000000000002be9e9c24fb4e7ef9d11dee78e54a030bd04f239fa92	2020-10-19 00:42:07	2020-10-18 23:17:55	1079316	973082	3998562	1073676288	3fff0000	111111111111110000000000000000	00ba3465acebac4d0eb7d4de76b8196f7802fc46f98b7567c307068c32f3de60	971462675	386798414	19997335994446	000000000000000000000000000000000000000014d5f1749f479996db3d7d26	0330f8092cfabe6d6d01fce0921b4377a26fbfcaaa1473ddc1451c6e551fec7f19601ea31ca52bebc410000000f09f909f082f4632506f6f6c2f134d696e6564206279207361746f736869313031000000000000000000000000000000000500b71f0000	2329	447	5036	8162	201053417603	23119052	201678417603	23190920	5623215	646.6113	5212.2	0.5993	1406.92	0.1618	62536.310065327	625000000	71868.5	630623215	72515.1094	F2Pool
653361	00000000000000000001d37a14c15ca72f697a6856a71430b2a2644b0f21c3aa	2020-10-19 00:47:50	2020-10-19 00:02:17	1119425	960077	3999656	549453824	20c00000	100000110000000000000000000000	f1eff7cad7d801b588c1ea4260ec8970294ad91fe1314dae0cf11698ac53b39d	3455474445	386798414	19997335994446	000000000000000000000000000000000000000014d603a4af936a30c94568cc	0331f8090439e28c5f2f706f6f6c696e2e636f6d2ffabe6d6d68acd318d4143af12446bb76bec83ff86d015113e8b2db17d750cfd3a99399cb01000000000000000e04342d9dc200c54dff57849857b41c12f8af9ac30064a9010000000000	1578	605	6054	3937	185818260878	21367168	186443260878	21439036	14773481	1698.7966	13202.6	1.5182	3695.23	0.4249	3841.9842797991	625000000	71868.5	639773481	73567.2969	Poolin
653362	0000000000000000000dfe142672d1c2f13a78a561d978d1c348691d68a53ec0	2020-10-19 00:55:40	2020-10-19 00:21:00	1264632	911599	3999429	536928256	2000e000	100000000000001110000000000000	66ebfaed36994f01552e7e492a7846ed05fff6e689432a8285373f1412868e69	2447235595	386798414	19997335994446	000000000000000000000000000000000000000014d615d4bfdf3acab74d5472	0332f80904fbe38c5f2f706f6f6c696e2e636f6d2ffabe6d6dde4571cf5c624e645290767c8380cacf49368ee3701a880e6a3928f4966dc55e010000000000000051bf2ad74af345dbe642154b26589316112ac55ee000801a0100ffffffff	2072	846	6161	5959	3171854700513	364730304	3172479700513	364802176	19775486	2273.9751	15642.8	1.7988	4946.65	0.5689	20010.13834341	625000000	71868.5	644775486	74142.4766	Poolin
653363	00000000000000000006dd70a829a9f01bec9e4d1e1e9c5f62a8829dde09d9c4	2020-10-19 00:58:33	2020-10-19 00:22:30	1205956	929143	3993385	805298176	2fffe000	101111111111111110000000000000	df67c812826d0811ae964b16d61f6257608dcb2d0b8965999289427094c66214	2144630638	386798414	19997335994446	000000000000000000000000000000000000000014d62804d02b0b64a5554018	0333f80904b9e48c5f62696e616e63652e636f6d2f68682f7a68fabe6d6d4b57501395b2e5f43632dce2119a3dcca1a4d6160c1a2e6364f9cb2458360fb5020000004204cb9aa590acc57e3f1a0000000000	2043	488	6273	5492	219806641226	25275478	220431641226	25347346	8096141	930.972	6715.85	0.7723	2028.2	0.2332	13054.554041976	625000000	71868.5	633096141	72799.4688	Binance
653364	000000000000000000026d8e486caf8bab5a3e20239bebd6f6b97db3aeb473d2	2020-10-19 01:13:51	2020-10-19 00:41:13	1401957	863730	3993147	536870912	20000000	100000000000000000000000000000	9d40630642804bfd6b1d16b461ac712e9a06e27c7d86ea2236b0285acc1fae70	897503071	386798414	19997335994446	000000000000000000000000000000000000000014d63a34e076dbfe935d2bbe	0334f809041be88c5f424a2f48756f42692ffabe6d6d95d4ffe93429b02197fbfd927e6e3539a8a0524841a35b063bb22b5441acbb0608000000b8b63c8e0a37c5bc0114ae0b5c7b0000	2080	1051	6532	6254	592456299489	68126312	593081299489	68198184	29602126	3403.9365	21120.5	2.4286	7415.79	0.8528	9207.9027844217	625000000	71868.5	654602126	75272.4375	Huobi
653365	000000000000000000058bc6263a127a935e3465ab473ef6e341b5299f7570dc	2020-10-19 01:33:34	2020-10-19 00:42:07	1377728	871763	3993017	671080448	27ffe000	100111111111111110000000000000	2e69f374d968883e0f23d92a0e68fb924745c9ff2573d89e9139b6d126c2c9dd	1132275878	386798414	19997335994446	000000000000000000000000000000000000000014d64c64f0c2ac9881651764	0335f80904efec8c5f62696e616e63652e636f6d2f687a6274632f7a689e0691435eda9f0000000000	2778	1458	6029	8718	3320695607338	381845472	3321320607338	381917312	34083162	3919.2092	24743.9	2.8453	8537.93	0.9818	32134.305341026	625000000	71868.5	659083162	75787.7109	Binance
