id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
382963	00000000000000000b88eeafb2cf47d6514cfbd714c1915dc20490588f4469d6	2015-11-11 00:04:03	2015-11-10 23:21:19	749203	749203	2996812	3	3	000000000000000000000000000011	3946a5d8be63cf8483889bc28201eca35e54e39fadebaad426dc9292e9ce2a55	3320346029	403810644	62253982449.761	0000000000000000000000000000000000000000000bfcdc289b51d6085991a0	03f3d70504ee854256088e3302469d1b00002e522cfabe6d6d28aeefcb00617cb0170e9f95e356137e5d32c125886f96f1f0ff43d2b41e4fe50400000000000000	1141	0	2998	8017	1142529712955	4189770.5	1145029712955	4198938.5	27381673	100.4113	36559.1	0.1341	9139.78	0.0335	9505.7193784087	2500000000	9167.75	2527381673	9268.1611	GHash.IO
382964	00000000000000000cf1b88c250aa48fe80aa035587168d75e3935341db3c76f	2015-11-11 00:06:46	2015-11-10 23:37:06	670913	670913	2683652	4	4	000000000000000000000000000100	43a0c6e579716dd5eaec5fe20dbb97e9450548c208b7dad67c5e1009cdccebf7	2836869916	403810644	62253982449.761	0000000000000000000000000000000000000000000bfceaa74a3376acbf6218	03f4d705e4b883e5bda9e7a59ee4bb99e9b1bc35cf577fe8499f922b04e1de941635be3c9a4895c6f0aee6a2ae163dc28c0a4b02000000f09f909f2f4249503130302f4d696e65642062792064616d616f00000000000000000000000000000000000000	670	0	2148	9864	560365485103	2054916.25	562865485103	2064084	10322287	37.8529	15391.6	0.0564	3847.9	0.0141	1740.6050021882	2500000000	9167.75	2510322287	9205.6025	F2Pool
382965	0000000000000000037f78386d72ce903c23833c684d74a7a818f9670e86e863	2015-11-11 00:10:57	2015-11-10 23:40:33	367277	367277	1469108	3	3	000000000000000000000000000011	178f78a349c929722075eab04b37ed766b95495519c5ead594beda9038bab880	285224439	403810644	62253982449.761	0000000000000000000000000000000000000000000bfcf925f9151751253290	03f5d70507062f503253482f04928742560472192701084cd8dc4a728000000a425720537570706f727420384d200a666973686572206a696e78696e092f425720506f6f6c2f	515	0	1692	2701	477268764156	1750192.25	479768764156	1759360	10868961	39.8576	29612.6	0.1086	7403.14	0.0271	4412.9828771122	2500000000	9167.75	2510868961	9207.6074	BW.COM
382966	0000000000000000044c021da4cb7848d24151d3bd95d42ac7a0b52ecb3ffa55	2015-11-11 00:11:27	2015-11-10 23:45:36	426	426	1704	3	3	000000000000000000000000000011	30001fd12903afe56e7c2e2fac751863a68a709f89c4480ccaa1e0abb2746e62	74871059	403810644	62253982449.761	0000000000000000000000000000000000000000000bfd07a4a7f6b7f58b0308	03f6d7052f4249503130302f04ad8742560902080bd3da69580000072f425443432f20	2	0	2	3	27990000	102.6421	2527990000	9270.3916	0	0	0	0	0	0	0	2500000000	9167.75	2500000000	9167.75	BTCC Pool
382967	000000000000000006f753d46c62b5dabe03bff7659960b737bed58a4f9ef5ef	2015-11-11 00:15:41	2015-11-10 23:52:58	393081	393081	1572324	4	4	000000000000000000000000000100	b6311f306550d71621674c43426918c770fd3f15e1a7869018c0aa336d574de2	3627771186	403810644	62253982449.761	0000000000000000000000000000000000000000000bfd162356d85899f0d380	03f7d705e4b883e5bda9e7a59ee4bb99e9b1bcda87468d349f67f31815b26098fddf04a2832d6e8250d96f08d9fbf6e065bca302000000f09f909f2f4249503130302f4d696e6564206279206c69756c6f75676f6e677369000000000000000000000000	617	0	1634	3661	809473416315	2968420	811973416315	2977587.75	11857813	43.4838	30186.9	0.1107	7546.73	0.0277	10528.261677621	2500000000	9167.75	2511857813	9211.2334	F2Pool
382968	00000000000000000fe7d2b62efaa0c5c235ed23ac837a23b8adc1a7ca9028ed	2015-11-11 00:19:23	2015-11-11 00:04:03	260781	260781	1043124	3	3	000000000000000000000000000011	3c3ef73712db978fcbc1b203da3233a672cdfc69a09a9408b26992f831a59503	56508022	403810644	62253982449.761	0000000000000000000000000000000000000000000bfd24a205b9f93e56a3f8	03f8d70504728942560877fffb4600020d8a102f426974467572792f4249503130302f	390	0	1335	1406	443696144531	1627078.125	446196144531	1636245.875	6047836	22.178	23209.3	0.0851	5802.33	0.0213	2298.5494926997	2500000000	9167.75	2506047836	9189.9277	BitFury
382969	00000000000000000c69d803837fc5a93097203bba102f9e643130d68b8ff0c7	2015-11-11 00:20:53	2015-11-11 00:06:46	87241	87241	348964	3	3	000000000000000000000000000011	38b3fd4cce7f70a0a7eabf303b7c4afb1c80e323aa5d6ea891ba713928e57ae3	3792316487	403810644	62253982449.761	0000000000000000000000000000000000000000000bfd3320b49b99e2bc7470	03f9d705fabe6d6db7255e5b10b9d38c5cb6372c4a5531c780a2dff54bcb68eee45242b1321e3ca4010000000000000001650400b461654bc506002f736c7573682f	109	0	411	256	95511077630	350248.6562	98011077630	359416.4062	1238191	4.5406	14230.6	0.0522	3557.65	0.013	1097.0619533259	2500000000	9167.75	2501238191	9172.29	SlushPool
382970	0000000000000000037ad6e6d02fe17c24ddb7ff0b146eacef6c52fb23dda3b9	2015-11-11 00:40:12	2015-11-11 00:10:57	999818	999818	3999272	4	4	000000000000000000000000000100	13977905b226bcdb41418ef1fe2565bc101ce01b10ea89dcbe587644eb849ef6	2922592027	403810644	62253982449.761	0000000000000000000000000000000000000000000bfd419f637d3a872244e8	03fad705e4b883e5bda9e7a59ee4bb99e9b1bcef797de4607743046a779591e9416222133f97cc9cdefd0a394d49e56c0457bd02000000f09f909f2f4249503130302f4d696e656420627920776c35363536353535383700000000000000000000000000	2197	0	4868	5802	3199909621069	11734388	3202409621069	11743556	34291799	125.7514	34307.2	0.1258	8576.81	0.0315	11977.041838256	2500000000	9167.75	2534291799	9293.501	F2Pool
382971	000000000000000001d30723550124489baad8f6d392771c3fbfe214fe71cb2b	2015-11-11 00:45:12	2015-11-11 00:11:27	245020	245020	980080	3	3	000000000000000000000000000011	0b59b7909180ebbc5471392db35884508221d23e41c262ddc5f653fc6f299cc3	617648106	403810644	62253982449.761	0000000000000000000000000000000000000000000bfd501e125edb2b881560	03fbd70504618f42560858004b20292b00000d2f6e6f64655374726174756d2f	429	0	1304	1125	444000560582	1628194.375	446500560582	1637362.125	5827463	21.3699	23809.7	0.0873	5952.42	0.0218	2372.4944886745	2500000000	9167.75	2505827463	9189.1201	Unknown
382972	000000000000000000f07b695c8b27373b4741fdc1c2245f6bccc3dfcbf2e082	2015-11-11 00:46:23	2015-11-11 00:15:41	192796	192796	771184	3	3	000000000000000000000000000011	b3e6e6108ce27792c93f9b2d89effee2043b5e70807fb544be51bd9fec954870	1015136537	403810644	62253982449.761	0000000000000000000000000000000000000000000bfd5e9cc1407bcfede5d8	03fcd70504c98f4256087000015600030d10102f426974467572792f4249503130302f	392	0	1034	908	352580681325	1292948.625	355080681325	1302116.375	5319771	19.5081	27621.8	0.1013	6905.46	0.0253	656.4739496104	2500000000	9167.75	2505319771	9187.2578	BitFury
