id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
29317	000000006dfe205d1b3300c9edd065e317253bdcbcd492d8c8b5be67b7b0eb2f	2009-12-11 00:14:56	2009-12-10 23:31:18	216	216	864	1	1	000000000000000000000000000001	0448bbc69ce0f2aea1be03519ff7730981df5d24a50e59dfe98890f53848b1c7	4105229828	486604799	1	0000000000000000000000000000000000000000000000000000728672867286	04ffff001d02a908	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
29318	00000000581073235757ad49043d6f592e4e6e7630d66be41fcf5c1d9ebe493d	2009-12-11 00:24:47	2009-12-10 23:33:11	215	215	860	1	1	000000000000000000000000000001	04a4f580951bb198589e21ecc0cb34829fd7a30ac6b23b34635b9d60fd46d3c4	211539632	486604799	1	0000000000000000000000000000000000000000000000000000728772877287	04ffff001d012a	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
29319	00000000a27046cf7ac4ad4cda3d76cc4a6cd904d9994d74428b373c69298415	2009-12-11 00:27:03	2009-12-10 23:33:56	216	216	864	1	1	000000000000000000000000000001	fc005d02f59582c36530b9903e7618ce8087fa866747814edafe21cbec9fa69d	3744828948	486604799	1	0000000000000000000000000000000000000000000000000000728872887288	04ffff001d02ab08	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
29320	000000004d18f8eb06045e5bb54de78dbf9d724f0d9c6852829de4b9c5e017a0	2009-12-11 00:34:57	2009-12-10 23:53:12	215	215	860	1	1	000000000000000000000000000001	c388724d21d067d98fec8a94a7c6d29718130da0c3a2f4dabfec9e72fc24223c	92544780	486604799	1	0000000000000000000000000000000000000000000000000000728972897289	04ffff001d010d	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
29321	000000001ed7fe2728840c30d2febcf90ea77addd11d9f880a890a7263b97342	2009-12-11 00:53:47	2009-12-10 23:54:00	215	215	860	1	1	000000000000000000000000000001	aff38e5fa438586be47e339b454a8dc81746118f6034130591ea8403711b30ac	372238193	486604799	1	0000000000000000000000000000000000000000000000000000728a728a728a	04ffff001d0150	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
29322	000000001dff6a8957e5e284bb585129c87ecc33fabe043014584a5c3eb0184b	2009-12-11 01:08:03	2009-12-11 00:14:56	216	216	864	1	1	000000000000000000000000000001	98693c88795e828524254f6b605f2ff635b7a0e2685bba0a62190915538ecbb8	3504279067	486604799	1	0000000000000000000000000000000000000000000000000000728b728b728b	04ffff001d02ce08	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
29323	00000000d02c09983d4b88ced1abb5a3375105aae71a46f812b13c0024fb854f	2009-12-11 01:14:36	2009-12-11 00:24:47	216	216	864	1	1	000000000000000000000000000001	c3a5e03f85a55898e2ff828d9d9336ec02275c66f684d96dd89a0a521865bae0	91180751	486604799	1	0000000000000000000000000000000000000000000000000000728c728c728c	04ffff001d029101	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
29324	0000000041378445329c45fe7830eca1c291d051ed204c89325a923923f7d25f	2009-12-11 01:21:56	2009-12-11 00:27:03	215	215	860	1	1	000000000000000000000000000001	42a7d25ce36b10b724dff378d0eb63cf6e90291bedb6359a2c0e497441c2d55d	171432265	486604799	1	0000000000000000000000000000000000000000000000000000728d728d728d	04ffff001d0130	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
29325	0000000068cbdf7326fbce22d60a17e6dd15674cce0cba4a8da0078cf9590797	2009-12-11 01:32:23	2009-12-11 00:34:57	215	215	860	1	1	000000000000000000000000000001	292a1f1bade73557aa4cdd35f4d4e49052117addb251d79015c2bf3ef86aa18e	168067151	486604799	1	0000000000000000000000000000000000000000000000000000728e728e728e	04ffff001d0123	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
29326	0000000078d7fa3bfc25ac3200d9663a2ba9104fc821a090f2bc468aab6a85ee	2009-12-11 01:53:16	2009-12-11 00:53:47	215	215	860	1	1	000000000000000000000000000001	0290d2cf9670d32a041b1a302254f475a54a0eb1d090999e9cc18fc8ecee8e85	412275443	486604799	1	0000000000000000000000000000000000000000000000000000728f728f728f	04ffff001d0155	1	0	1	1	0	0	5000000000	0.5	0	0	0	0	0	0	0	5000000000	0.5	5000000000	0.5	Unknown
