id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
239790	0000000000000082fe7a34ef2ac4068978d175476c33f97f2ad552dfad9af2f2	2013-06-05 00:02:00	2013-06-04 23:27:01	80704	80704	322816	2	2	000000000000000000000000000010	653b45b7430f9d08c62974927281d0938c7ef2577a7f90679de466b20c0eb230	1718623171	436298084	12153411.709776	00000000000000000000000000000000000000000000004b3d700d604f722efc	03aea803062f503253482f04f97fae5108080114b40000091b0c61666634632f736c7573682f	181	0	396	364	203977130230	246608.3594	206477130230	249630.8594	11390000	13.7705	141491	0.1711	35372.7	0.0428	506.65655663609	2500000000	3022.5	2511390000	3036.2705	SlushPool
239791	00000000000000271228105438e68c213ba002817a9df20cb2ed21518514a610	2013-06-05 00:03:08	2013-06-04 23:35:53	32503	32503	130012	2	2	000000000000000000000000000010	7713d37770c3270d68ad07e80e8a2c86ec8c9d5f3ff0cef4767b16411424e6e9	4073349178	436298084	12153411.709776	00000000000000000000000000000000000000000000004b3e29805d78233620	03afa80354046461011a028702062f503253482f	99	0	157	180	54266754539	65608.5078	56766754539	68631.0078	658655	0.7963	20407.6	0.0247	5101.9	0.0062	633.16710090006	2500000000	3022.5	2500658655	3023.2964	Unknown
239792	000000000000006236195af33cf73520297c8f14d7cf80d3d4fe7ce7bb3bd7b4	2013-06-05 00:05:32	2013-06-04 23:39:25	58931	58931	235724	2	2	000000000000000000000000000010	26d34b73f6d030dddd4b98ccfc2d8054b92d974c1037f5652aed2c0623940e7b	1712705106	436298084	12153411.709776	00000000000000000000000000000000000000000000004b3ee2f35aa0d43d44	03b0a8034d696e656420427920415349434d696e6572a7590000	156	0	285	311	383660989045	463846.1562	386160989045	466868.6562	10010000	12.1021	170415	0.206	42603.7	0.0515	14701.625606743	2500000000	3022.5	2510010000	3034.6021	ASICMiner
239793	00000000000000c00c72f3dd30d346ade0c758a38d99db4f3d562dd1049e0c9f	2013-06-05 00:15:18	2013-06-04 23:46:56	211736	211736	846944	2	2	000000000000000000000000000010	43d9ebe490013ec24632e5b385c255cd04ffb0c650b6882d97a379577d732194	3161888580	436298084	12153411.709776	00000000000000000000000000000000000000000000004b3f9c6657c9854468	03b1a8030551ae831613fabe6d6db707dfe1c4cd64fbaee94b556370d01f387a46b7ef3ce9b8c8a963174b6e5b2b010000000000000000454d432055533200d064f51f000000006e1a0000	454	0	684	2922	448395309300	542109.9375	450895309300	545132.4375	24147711	29.1946	114177	0.138	28544.3	0.0345	2247.9435237784	2500000000	3022.5	2524147711	3051.6946	EclipseMC
239794	000000000000014c57e3a73c4ca40e3ad6ff5e7ae56e5a6ea735f8f5f28e123a	2013-06-05 00:26:23	2013-06-04 23:58:51	87886	87886	351544	2	2	000000000000000000000000000010	6a294e6a01714e5f481d07014737fb58a36a121b7e92b98edaecc637b6e28a64	1866836066	436298084	12153411.709776	00000000000000000000000000000000000000000000004b4055d954f2364b8c	03b2a8030551ae85a401	256	0	384	561	316014242108	382061.2188	318514242108	385083.7188	19750000	23.8778	225266	0.2723	56316.6	0.0681	11261.24420294	2500000000	3022.5	2519750000	3046.3777	Unknown
239795	000000000000011bb9fbda2d7c389ab9cc3e336c98770a8a32c4fd5380113254	2013-06-05 00:27:32	2013-06-05 00:02:00	103562	103562	414248	2	2	000000000000000000000000000010	26354a2b21c9db29b150cbc5f2db79a6c7bb77dbab879161b547efb9f9b692d2	3032488233	436298084	12153411.709776	00000000000000000000000000000000000000000000004b410f4c521ae752b0	03b3a8030651ae85f416a650f4090900000000000003e6	228	0	507	501	121650592128	147075.5625	124150592128	150098.0625	15996133	19.3393	154742	0.1871	38685.5	0.0468	48.083426680224	2500000000	3022.5	2515996133	3041.8394	Unknown
239796	00000000000000cff5b96d3c3c07b2a997e96c6f89a76963a60ea52ac4fd1d51	2013-06-05 00:43:46	2013-06-05 00:03:08	187739	187739	750956	2	2	000000000000000000000000000010	06c33e65a8154cd9dcdedb86d3515452c26a47949cfc735e3da3f6cee3781614	3398223858	436298084	12153411.709776	00000000000000000000000000000000000000000000004b41c8bf4f439859d4	03b4a8034d696e656420427920415349434d696e6572562a0200	444	0	850	1063	303198267237	366566.7188	305698267237	369589.2188	38401775	46.4277	204760	0.2476	51190.1	0.0619	2743.5618952829	2500000000	3022.5	2538401775	3068.9277	ASICMiner
239797	00000000000000371b965819d4fda690c9db7c37ff99d013a9ef7ce3a4f5e216	2013-06-05 00:50:18	2013-06-05 00:05:32	167193	167193	668772	2	2	000000000000000000000000000010	9105251bbf6ba52268d7482f6a4be1956d49a048ddcf511212d12f65db10c184	4003407764	436298084	12153411.709776	00000000000000000000000000000000000000000000004b4282324c6c4960f8	03b5a8034d696e656420427920415349434d696e657260760000	321	0	829	666	607127173321	734016.75	609627173321	737039.25	23641100	28.5821	141564	0.1712	35391.1	0.0428	14281.86830845	2500000000	3022.5	2523641100	3051.082	ASICMiner
239798	000000000000014df4e0446eb4f5917d48c6f7de0cb4302d5d5a9b4c8b37e25a	2013-06-05 00:54:25	2013-06-05 00:15:18	157664	157664	630656	2	2	000000000000000000000000000010	3798babfb4cfa8e4485b376ae2876e6718b0628c9bcf7f84b968250cd4d46085	1316067042	436298084	12153411.709776	00000000000000000000000000000000000000000000004b433ba54994fa681c	03b6a80314e4b883e5bda9e7a59ee4bb99e9b1bc51ae8c4124fabe6d6d7cc90176d3f94b4d5299bc9de77fb5f475af39537e07fa6880cd81c9940c7a1d04000000000000004852491d0000000000000100	321	0	763	681	531910769113	643080.125	534410769113	646102.625	21410000	25.8847	136010	0.1644	34002.5	0.0411	875.71799068567	2500000000	3022.5	2521410000	3048.3848	F2Pool
239799	00000000000000c3f299d64ac690a4488af9492b96431fd9434facb855b9efca	2013-06-05 01:00:50	2013-06-05 00:26:23	87666	87666	350664	2	2	000000000000000000000000000010	29a65cf2493e60d210bd4a9f18ad3d3a9e4b6b6cafa4a7342fa7e02d34f1335d	3357745507	436298084	12153411.709776	00000000000000000000000000000000000000000000004b43f51846bdab6f40	03b7a803062f503253482f04ba8dae5108f800000f000016970d2f7374726174756d506f6f6c2f	191	0	418	408	342868835813	414528.4375	345368835813	417550.9375	24215000	29.2759	276866	0.3347	69216.6	0.0837	9249.7404755686	2500000000	3022.5	2524215000	3051.7759	Unknown
